,id,title,categories,date,closed,date_closed,geometries,year
1051,EONET_3358,"Novarupta Volcano, Alaska",Volcanoes,2017-11-13,True,2017-11-14,"{'type': 'Point', 'coordinates': [-155.157, 58.27]}",2017
1052,EONET_3359,Iran Earthquake 7.3M,Earthquakes,2017-11-12,True,2017-11-22,"{'type': 'Point', 'coordinates': [45.956, 34.905]}",2017
1053,EONET_3354,Tropical Storm Haikui,Severe Storms,2017-11-10,True,2017-11-17,"{'type': 'Point', 'coordinates': [118.9, 14.9]}",2017
1054,EONET_3356,"Dempo Volcano, Indonesia",Volcanoes,2017-11-09,True,2017-11-10,"{'type': 'Point', 'coordinates': [103.13, -4.03]}",2017
1055,EONET_3350,Tropical Storm Rina,Severe Storms,2017-11-06,True,2017-11-14,"{'type': 'Point', 'coordinates': [-50.2, 28.9]}",2017
1056,EONET_3351,"Poas Volcano, Costa Rica",Volcanoes,2017-11-06,True,2017-11-07,"{'type': 'Point', 'coordinates': [-84.233, 10.2]}",2017
1057,EONET_3362,"Phytoplankton Bloom, Tasman Sea/New Zealand",Water Color,2017-11-05,True,2017-11-25,"{'type': 'Point', 'coordinates': [169.365234375, -43.43696596521822]}",2017
1058,EONET_3347,Typhoon Damrey,Severe Storms,2017-11-01,True,2017-11-09,"{'type': 'Point', 'coordinates': [117.6, 12.5]}",2017
1059,EONET_3345,"Wildfire - SE of Cedar City, Utah - United States",Wildfires,2017-10-31,True,2017-11-02,"{'type': 'Point', 'coordinates': [-112.682674661, 37.50696005]}",2017
1060,EONET_3346,"Wildfire - S of Winslow, Arizona - United States",Wildfires,2017-10-31,True,2017-11-02,"{'type': 'Point', 'coordinates': [-110.786574051, 34.33226819]}",2017
1061,EONET_3343,"Dust Storm, Saudi Arabia/Iraq",Dust and Haze,2017-10-29,True,2017-11-04,"{'type': 'Point', 'coordinates': [42.626953125, 30.562260950499443]}",2017
1062,EONET_3342,Tropical Storm Philippe,Severe Storms,2017-10-28,True,2017-11-03,"{'type': 'Point', 'coordinates': [-82.9, 20.8]}",2017
1063,EONET_3337,Tropical Storm Selma,Severe Storms,2017-10-27,True,2017-11-02,"{'type': 'Point', 'coordinates': [-89.5, 10.7]}",2017
1064,EONET_3339,"Wildfire - S of Winslow, Arizona - United States",Wildfires,2017-10-26,True,2017-10-27,"{'type': 'Point', 'coordinates': [-110.795570081, 34.342259484]}",2017
1065,EONET_3338,"Wildfire - E of Vancouver, Washington - United States",Wildfires,2017-10-26,True,2017-11-01,"{'type': 'Point', 'coordinates': [-121.43400016, 45.804158149]}",2017
1066,EONET_3397,South Atlantic Bloom,Water Color,2017-10-26,True,2018-01-16,"{'type': 'Polygon', 'coordinates': [[[-62.8125, -53.972768909092075], [-62.8125, -38.18018499362547], [-47.734375, -38.18018499362547], [-47.734375, -53.972768909092075], [-62.8125, -53.972768909092075]]]}",2017
1067,EONET_3341,"Wildfire - S of Riverside, California - United States",Wildfires,2017-10-26,True,2017-10-28,"{'type': 'Point', 'coordinates': [-117.314103711, 33.58837109]}",2017
1068,EONET_3336,Typhoon Saola,Severe Storms,2017-10-25,True,2017-11-03,"{'type': 'Point', 'coordinates': [139.6, 14.2]}",2017
1069,EONET_3348,"Tinakula Volcano, Solomon Islands",Volcanoes,2017-10-25,True,2017-10-27,"{'type': 'Point', 'coordinates': [165.8, -10.38]}",2017
1070,EONET_3353,"Stromboli Volcano, Italy",Volcanoes,2017-10-23,True,2017-11-02,"{'type': 'Point', 'coordinates': [15.213, 38.789]}",2017
1071,EONET_3349,"Piemonte, Italy Wildfires",Wildfires,2017-10-22,True,2017-11-02,"{'type': 'Polygon', 'coordinates': [[[6.851806640625, 44.9213963685294], [6.851806640625, 45.295897034277495], [7.515869140625, 45.295897034277495], [7.515869140625, 44.9213963685294], [6.851806640625, 44.9213963685294]]]}",2017
1072,EONET_3333,Northern Corsica Wildfires,Wildfires,2017-10-22,True,2017-10-23,"{'type': 'Point', 'coordinates': [9.076704467773425, 42.570908623949]}",2017
1073,EONET_3331,Tropical Storm Twentyseven,Severe Storms,2017-10-19,True,2017-10-29,"{'type': 'Point', 'coordinates': [151.7, 12.2]}",2017
1074,EONET_3332,"Transfer Station Fire , ARIZONA",Wildfires,2017-10-19,True,2017-10-29,"{'type': 'Point', 'coordinates': [-109.36638888889, 34.103333333333]}",2017
1075,EONET_3355,"Buffalo Fire, California",Wildfires,2017-10-17,True,2017-11-14,"{'type': 'Point', 'coordinates': [-117.402445, 33.402411]}",2017
1076,EONET_3361,Northern India Air Quality,Dust and Haze,2017-10-17,True,2017-12-15,"{'type': 'Polygon', 'coordinates': [[[68.671875, 25.77435606216124], [68.671875, 33.19933325457392], [89.0234375, 33.19933325457392], [89.0234375, 25.77435606216124], [68.671875, 25.77435606216124]]]}",2017
1077,EONET_3327,Super Typhoon Lan,Severe Storms,2017-10-15,True,2017-10-28,"{'type': 'Point', 'coordinates': [136.8, 9.3]}",2017
1078,EONET_3328,Central Portugal Wildfires,Wildfires,2017-10-15,True,2017-10-22,"{'type': 'Point', 'coordinates': [-7.689599245, 40.58966762]}",2017
1079,EONET_3329,"Oakmont Fire (Central LNU Complex), California",Wildfires,2017-10-14,True,2017-10-29,"{'type': 'Point', 'coordinates': [-122.58152, 38.46123]}",2017
1080,EONET_3322,Typhoon Khanun,Severe Storms,2017-10-12,True,2017-10-21,"{'type': 'Point', 'coordinates': [124.2, 17.7]}",2017
1081,EONET_3334,"Kirishimayama Volcano, Japan",Volcanoes,2017-10-11,True,2017-11-21,"{'type': 'Point', 'coordinates': [130.862, 31.934]}",2017
1082,EONET_3335,"Lewotolo Volcano, Indonesia",Volcanoes,2017-10-11,True,2017-10-17,"{'type': 'Point', 'coordinates': [123.505, -8.272]}",2017
1083,EONET_3310,"Wildfire - NE of Irvine, California - United States",Wildfires,2017-10-09,True,2017-10-11,"{'type': 'Point', 'coordinates': [-117.734320998, 33.822813747]}",2017
1084,EONET_3324,"37 Fire, California",Wildfires,2017-10-09,True,2017-10-12,"{'type': 'Point', 'coordinates': [-122.47301, 38.14242]}",2017
1085,EONET_3312,"Canyon 2 Fire, California",Wildfires,2017-10-09,True,2017-10-17,"{'type': 'Point', 'coordinates': [-117.70975, 33.87041]}",2017
1086,EONET_3318,"Pocket Fire (Central LNU Complex), California",Wildfires,2017-10-09,True,2017-11-06,"{'type': 'Point', 'coordinates': [-122.90939, 38.76549]}",2017
1087,EONET_3308,Hurricane Ophelia,Severe Storms,2017-10-09,True,2017-10-21,"{'type': 'Point', 'coordinates': [-39.9, 31.1]}",2017
1088,EONET_3321,"La Porte Fire (Wind Complex), California",Wildfires,2017-10-09,True,2017-10-28,"{'type': 'Point', 'coordinates': [-121.40613, 39.39455]}",2017
1089,EONET_3330,"Sulphur Fire (Mendocino Lake Complex), California",Wildfires,2017-10-08,True,2017-10-27,"{'type': 'Point', 'coordinates': [-122.64543, 39.01387]}",2017
1090,EONET_3314,"Partrick Fire (Southern LNU Complex), California",Wildfires,2017-10-08,True,2017-10-29,"{'type': 'Point', 'coordinates': [-122.39052, 38.31802]}",2017
1091,EONET_3323,"Cascade Fire (Wind Complex), California",Wildfires,2017-10-08,True,2017-10-28,"{'type': 'Point', 'coordinates': [-121.4021, 39.32198]}",2017
1092,EONET_3317,"Redwood / Potter Fires (Mendocino Lake Complex), California",Wildfires,2017-10-08,True,2017-10-28,"{'type': 'Point', 'coordinates': [-123.16635, 39.24873]}",2017
1093,EONET_3315,"Nuns Fire (Southern LNU Complex), California",Wildfires,2017-10-08,True,2017-11-06,"{'type': 'Point', 'coordinates': [-122.5209, 38.4041]}",2017
1094,EONET_3320,"Cherokee Fire, California",Wildfires,2017-10-08,True,2017-10-17,"{'type': 'Point', 'coordinates': [-121.52966, 39.62496]}",2017
1095,EONET_3319,"Tubbs Fire (Central LNU Complex), California",Wildfires,2017-10-08,True,2017-11-06,"{'type': 'Point', 'coordinates': [-122.62879, 38.60895]}",2017
1096,EONET_3316,"Atlas Fire (Southern LNU Complex), California",Wildfires,2017-10-08,True,2017-10-29,"{'type': 'Point', 'coordinates': [-122.24367, 38.39206]}",2017
1097,EONET_3313,"33 Springs Fire, ARIZONA",Wildfires,2017-10-06,True,2017-11-15,"{'type': 'Point', 'coordinates': [-111.08722222222, 34.477777777778]}",2017
1098,EONET_3307,Hurricane Nate,Severe Storms,2017-10-04,True,2017-10-14,"{'type': 'Point', 'coordinates': [-81.9, 12.2]}",2017
1099,EONET_3306,Tropical Storm Ramon,Severe Storms,2017-10-04,True,2017-10-10,"{'type': 'Point', 'coordinates': [-96.0, 14.3]}",2017
1100,EONET_3352,"Reventador Volcano, Ecuador",Volcanoes,2017-10-03,True,2018-07-03,"{'type': 'Point', 'coordinates': [-77.656, -0.077]}",2017
1101,EONET_3340,"Agricultural Burning, India",Manmade,2017-10-01,True,2017-12-01,"{'type': 'Polygon', 'coordinates': [[[73.4619140625, 28.81982999286589], [73.4619140625, 31.753563368984928], [77.333984375, 31.753563368984928], [77.333984375, 28.81982999286589], [73.4619140625, 28.81982999286589]]]}",2017
1102,EONET_3297,"Canyon Fire, CALIFORNIA",Wildfires,2017-09-25,True,2017-10-04,"{'type': 'Point', 'coordinates': [-117.66972222222, 33.87]}",2017
1103,EONET_3305,"Lion Fire, CALIFORNIA",Wildfires,2017-09-24,True,2017-11-29,"{'type': 'Point', 'coordinates': [-118.48555555556, 36.271388888889]}",2017
1104,EONET_3326,Tropical Storm Pilar,Severe Storms,2017-09-23,True,2017-09-30,"{'type': 'Point', 'coordinates': [-105.3, 18.4]}",2017
1105,EONET_3300,Iceberg B44,Sea and Lake Ice,2017-09-23,True,2017-10-23,"{'type': 'Point', 'coordinates': [-101.05, -74.95]}",2017
1106,EONET_3303,"Ambae Volcano, Vanuatu",Volcanoes,2017-09-23,True,2018-06-07,"{'type': 'Point', 'coordinates': [167.83, -15.4]}",2017
1107,EONET_3304,"Borjormi, Georgia Wildfire",Wildfires,2017-09-22,True,2017-09-26,"{'type': 'Point', 'coordinates': [43.5, 41.8]}",2017
1108,EONET_3286,"Agung Volcano, Indonesia",Volcanoes,2017-09-19,True,2018-09-21,"{'type': 'Point', 'coordinates': [115.508, -8.342]}",2017
1109,EONET_3287,"Puebla, Mexico M 7.1 Earthquake",Earthquakes,2017-09-19,True,2017-09-29,"{'type': 'Point', 'coordinates': [-98.399, 18.584]}",2017
1110,EONET_3291,Wildfires - Canary Islands,Wildfires,2017-09-19,True,2017-09-21,"{'type': 'Point', 'coordinates': [-15.55016, 28.05294]}",2017
1111,EONET_3285,"Zhupanovsky Volcano, Russia",Volcanoes,2017-09-17,True,2017-09-20,"{'type': 'Point', 'coordinates': [159.15, 53.589]}",2017
1112,EONET_3281,Hurricane Maria,Severe Storms,2017-09-16,True,2017-10-05,"{'type': 'Point', 'coordinates': [-52.6, 12.3]}",2017
1113,EONET_3294,"Deer Creek Fire, NEW MEXICO",Wildfires,2017-09-15,True,2017-09-26,"{'type': 'Point', 'coordinates': [-106.79805555556, 35.730833333333]}",2017
1114,EONET_3282,Hurricane Lee,Severe Storms,2017-09-15,True,2017-10-04,"{'type': 'Point', 'coordinates': [-25.4, 10.7]}",2017
1115,EONET_3289,Hurricane Norma,Severe Storms,2017-09-14,True,2017-09-25,"{'type': 'Point', 'coordinates': [-109.5, 17.2]}",2017
1116,EONET_3290,Hurricane Max,Severe Storms,2017-09-13,True,2017-09-20,"{'type': 'Point', 'coordinates': [-101.7, 16.2]}",2017
1117,EONET_3283,"Buck Fire (CA), CALIFORNIA",Wildfires,2017-09-12,True,2017-09-25,"{'type': 'Point', 'coordinates': [-123.03555555556, 40.2275]}",2017
1118,EONET_3274,"Cottonwood Fire, NEVADA",Wildfires,2017-09-12,True,2017-09-29,"{'type': 'Point', 'coordinates': [-116.42361111111, 40.258333333333]}",2017
1119,EONET_3302,"Palmer Fire, NEW MEXICO",Wildfires,2017-09-12,True,2017-10-02,"{'type': 'Point', 'coordinates': [-105.55111111111, 35.367777777778]}",2017
1120,EONET_3268,Typhoon Doksuri,Severe Storms,2017-09-11,True,2017-09-20,"{'type': 'Point', 'coordinates': [122.8, 14.8]}",2017
1121,EONET_3325,Hurricane Otis,Severe Storms,2017-09-11,True,2017-09-24,"{'type': 'Point', 'coordinates': [-112.3, 16.4]}",2017
1122,EONET_3272,"Rankin Fire, SOUTH DAKOTA",Wildfires,2017-09-11,True,2017-09-29,"{'type': 'Point', 'coordinates': [-103.45472222222, 43.6225]}",2017
1123,EONET_3273,"Blacktail Fire, MONTANA",Wildfires,2017-09-10,True,2017-09-21,"{'type': 'Point', 'coordinates': [-110.32444444444, 46.229722222222]}",2017
1124,EONET_3265,"Pine Tree Fire, COLORADO",Wildfires,2017-09-09,True,2017-09-29,"{'type': 'Point', 'coordinates': [-108.11722222222, 40.344166666667]}",2017
1125,EONET_3284,"Desolation Fire, OREGON",Wildfires,2017-09-09,True,2017-09-26,"{'type': 'Point', 'coordinates': [-120.4975, 44.479444444444]}",2017
1126,EONET_3278,"Livorno/Rosignano, Italy Floods",Floods,2017-09-09,True,2017-09-19,"{'type': 'Polygon', 'coordinates': [[[10.29876708984375, 43.35648863083366], [10.29876708984375, 43.63582198182203], [10.5206298828125, 43.63582198182203], [10.5206298828125, 43.35648863083366], [10.29876708984375, 43.35648863083366]]]}",2017
1127,EONET_3277,"Andalusia, Spain Wildfire",Wildfires,2017-09-09,True,2017-09-13,"{'type': 'Polygon', 'coordinates': [[[-6.474609375, 37.556934181476], [-6.474609375, 37.933090884409374], [-5.65673828125, 37.933090884409374], [-5.65673828125, 37.556934181476], [-6.474609375, 37.556934181476]]]}",2017
1128,EONET_3263,Typhoon Talim,Severe Storms,2017-09-08,True,2017-09-23,"{'type': 'Point', 'coordinates': [146.9, 13.4]}",2017
1129,EONET_3276,"Pijijiapan, Mexico M 8.1 Earthquake",Earthquakes,2017-09-08,True,2017-09-18,"{'type': 'Point', 'coordinates': [-93.715, 15.068]}",2017
1130,EONET_3280,"Coolwater Complex Fire, IDAHO",Wildfires,2017-09-07,True,2017-09-21,"{'type': 'Point', 'coordinates': [-115.39138888889, 46.189722222222]}",2017
1131,EONET_3244,Hurricane Katia,Severe Storms,2017-09-05,True,2017-09-24,"{'type': 'Point', 'coordinates': [-96.7, 22.4]}",2017
1132,EONET_3245,Hurricane Jose,Severe Storms,2017-09-05,True,2017-09-26,"{'type': 'Point', 'coordinates': [-39.1, 12.3]}",2017
1133,EONET_3279,"Sawmill Creek Fire, WASHINGTON",Wildfires,2017-09-04,True,2017-09-23,"{'type': 'Point', 'coordinates': [-121.43583333333, 47.163055555556]}",2017
1134,EONET_3252,"Deep Creek Fire, COLORADO",Wildfires,2017-09-04,True,2017-09-14,"{'type': 'Point', 'coordinates': [-107.10972222222, 40.599444444444]}",2017
1135,EONET_3260,"Fernandina Volcano, Galapagos Islands, Ecuador",Volcanoes,2017-09-04,True,2017-09-06,"{'type': 'Point', 'coordinates': [-91.55, -0.37]}",2017
1136,EONET_3292,"Creek Fire, CALIFORNIA",Wildfires,2017-09-03,True,2017-11-20,"{'type': 'Point', 'coordinates': [-119.94111111111, 38.12]}",2017
1137,EONET_3249,"Mission Fire, CALIFORNIA",Wildfires,2017-09-03,True,2017-09-21,"{'type': 'Point', 'coordinates': [-119.48277777778, 37.212777777778]}",2017
1138,EONET_3242,"Eagle Creek Fire, OREGON",Wildfires,2017-09-02,True,2017-11-30,"{'type': 'Point', 'coordinates': [-121.90416666667, 45.630277777778]}",2017
1139,EONET_3541,Eagle Creek Fire,Wildfires,2017-09-02,True,2018-08-02,"{'type': 'Point', 'coordinates': [-121.904, 45.63]}",2017
1140,EONET_3270,"Strychnine Fire, IDAHO",Wildfires,2017-09-02,True,2017-10-01,"{'type': 'Point', 'coordinates': [-116.62666666667, 46.956111111111]}",2017
1141,EONET_3271,"Weasel Fire, MONTANA",Wildfires,2017-09-02,True,2017-10-06,"{'type': 'Point', 'coordinates': [-114.72972222222, 48.954166666667]}",2017
1142,EONET_3224,"Palmer Fire, California",Wildfires,2017-09-02,True,2017-09-07,"{'type': 'Point', 'coordinates': [-117.09984, 33.97471]}",2017
1143,EONET_3233,"Finlay Creek Fire, British Columbia, Canada",Wildfires,2017-09-02,True,2017-09-19,"{'type': 'Point', 'coordinates': [-119.8262329, 49.7333832]}",2017
1144,EONET_3237,"Caldwell Fire, CALIFORNIA",Wildfires,2017-09-01,True,2017-09-12,"{'type': 'Point', 'coordinates': [-118.40555555556, 35.759722222222]}",2017
1145,EONET_3223,"La Tuna Fire, California",Wildfires,2017-09-01,True,2017-09-05,"{'type': 'Point', 'coordinates': [-118.31641165, 34.223685531]}",2017
1146,EONET_3221,Tropical Storm Mawar,Severe Storms,2017-08-31,True,2017-09-08,"{'type': 'Point', 'coordinates': [118.7, 19.0]}",2017
1147,EONET_3262,Niger Flooding,Floods,2017-08-31,True,2017-09-09,"{'type': 'Polygon', 'coordinates': [[[1.34765625, 12.011583667128816], [1.34765625, 15.52480746148673], [6.845703125, 15.52480746148673], [6.845703125, 12.011583667128816], [1.34765625, 12.011583667128816]]]}",2017
1148,EONET_3209,Tropical Storm Lidia,Severe Storms,2017-08-31,True,2017-09-08,"{'type': 'Point', 'coordinates': [-109.2, 20.7]}",2017
1149,EONET_3211,"Helena Fire, CALIFORNIA",Wildfires,2017-08-30,True,2017-11-20,"{'type': 'Point', 'coordinates': [-123.10166666667, 40.778611111111]}",2017
1150,EONET_3254,"Moose Peak  Fire, MONTANA",Wildfires,2017-08-30,True,2017-10-01,"{'type': 'Point', 'coordinates': [-115.30916666667, 47.896111111111]}",2017
1151,EONET_3208,Hurricane Irma,Severe Storms,2017-08-30,True,2017-09-17,"{'type': 'Point', 'coordinates': [-30.3, 16.4]}",2017
1152,EONET_3253,"West Fork Fire, MONTANA",Wildfires,2017-08-30,True,2017-09-27,"{'type': 'Point', 'coordinates': [-115.64888888889, 48.507777777778]}",2017
1153,EONET_3217,"R-4 Fire, CALIFORNIA",Wildfires,2017-08-30,True,2017-09-07,"{'type': 'Point', 'coordinates': [-119.93388888889, 40.696944444444]}",2017
1154,EONET_3219,"Sartin Draw Fire, MONTANA",Wildfires,2017-08-30,True,2017-09-09,"{'type': 'Point', 'coordinates': [-106.00888888889, 45.738611111111]}",2017
1155,EONET_3264,"Kenow Mountain - Modifiied Response Fire, British Columbia, Canada",Wildfires,2017-08-30,True,2017-10-05,"{'type': 'Point', 'coordinates': [-114.3025, 49.0597333]}",2017
1156,EONET_3269,"Soowa Mountain - Modified Response Fire, British Columbia, Canada",Wildfires,2017-08-30,True,2017-10-02,"{'type': 'Point', 'coordinates': [-114.9392667, 49.21955]}",2017
1157,EONET_3261,"Nevados de Chillan Volcano, Chile",Volcanoes,2017-08-30,True,2017-10-12,"{'type': 'Point', 'coordinates': [-71.377, -36.863]}",2017
1158,EONET_3238,"Uno Peak Fire, WASHINGTON",Wildfires,2017-08-30,True,2017-10-15,"{'type': 'Point', 'coordinates': [-120.37666666667, 48.116944444444]}",2017
1159,EONET_3247,"Green Ridge Complex Fire, MONTANA",Wildfires,2017-08-30,True,2017-09-28,"{'type': 'Point', 'coordinates': [-114.88472222222, 45.821666666667]}",2017
1160,EONET_3212,"Tohakum 2 Fire, NEVADA",Wildfires,2017-08-29,True,2017-09-15,"{'type': 'Point', 'coordinates': [-119.46361111111, 40.272777777778]}",2017
1161,EONET_3215,"Slinkard Fire, CALIFORNIA",Wildfires,2017-08-29,True,2017-09-12,"{'type': 'Point', 'coordinates': [-119.54972222222, 38.611666666667]}",2017
1162,EONET_3235,"Sheep Gap Fire, MONTANA",Wildfires,2017-08-29,True,2017-09-04,"{'type': 'Point', 'coordinates': [-115.06, 47.495]}",2017
1163,EONET_3206,"Mud Fire, CALIFORNIA",Wildfires,2017-08-29,True,2017-09-06,"{'type': 'Point', 'coordinates': [-120.2425, 40.395277777778]}",2017
1164,EONET_3204,"Piney Fire, NEVADA",Wildfires,2017-08-29,True,2017-09-14,"{'type': 'Point', 'coordinates': [-114.26666666667, 41.966666666667]}",2017
1165,EONET_3201,"Ponderosa Fire, California",Wildfires,2017-08-29,True,2017-09-23,"{'type': 'Point', 'coordinates': [-121.30209, 39.57701]}",2017
1166,EONET_3214,"Railroad Fire, CALIFORNIA",Wildfires,2017-08-29,True,2017-09-16,"{'type': 'Point', 'coordinates': [-119.65138888889, 37.434166666667]}",2017
1167,EONET_3202,"Pier Fire, CALIFORNIA",Wildfires,2017-08-29,True,2017-11-29,"{'type': 'Point', 'coordinates': [-118.68527777778, 36.165277777778]}",2017
1168,EONET_3196,Typhoon Sanvu,Severe Storms,2017-08-28,True,2017-09-07,"{'type': 'Point', 'coordinates': [146.3, 20.1]}",2017
1169,EONET_3227,"Highway 200 Complex Fire, MONTANA",Wildfires,2017-08-28,True,2017-10-03,"{'type': 'Point', 'coordinates': [-115.28472222222, 47.575]}",2017
1170,EONET_3241,"Lamb Creek Fire, British Columbia, Canada",Wildfires,2017-08-28,True,2017-10-05,"{'type': 'Point', 'coordinates': [-115.878334, 49.3166504]}",2017
1171,EONET_3225,"Tungsten Fire, NEVADA",Wildfires,2017-08-27,True,2017-09-15,"{'type': 'Point', 'coordinates': [-117.70972222222, 39.7525]}",2017
1172,EONET_3228,"East Fork Fire, MONTANA",Wildfires,2017-08-27,True,2017-09-25,"{'type': 'Point', 'coordinates': [-109.62222222222, 48.17]}",2017
1173,EONET_3246,"Honeymoon Fire, IDAHO",Wildfires,2017-08-27,True,2017-10-17,"{'type': 'Point', 'coordinates': [-115.43388888889, 44.575277777778]}",2017
1174,EONET_3195,"Wildfire MB-NE311, Manitoba, Canada",Wildfires,2017-08-27,True,2017-10-01,"{'type': 'Point', 'coordinates': [-96.8986, 53.5569]}",2017
1175,EONET_3200,"Wildfire MB-NE312, Manitoba, Canada",Wildfires,2017-08-27,True,2017-10-03,"{'type': 'Point', 'coordinates': [-94.3756, 56.4681]}",2017
1176,EONET_3213,"Horse Prairie Fire, OREGON",Wildfires,2017-08-26,True,2017-09-08,"{'type': 'Point', 'coordinates': [-123.60472222222, 42.935277777778]}",2017
1177,EONET_3299,"Wildfire MB-NE308, Manitoba, Canada",Wildfires,2017-08-26,True,2017-09-05,"{'type': 'Point', 'coordinates': [-93.8347, 58.4244]}",2017
1178,EONET_3185,"Mendenhall Fire, MONTANA",Wildfires,2017-08-26,True,2017-09-03,"{'type': 'Point', 'coordinates': [-110.17722222222, 45.653888888889]}",2017
1179,EONET_3258,"Strawberry Fire, MONTANA",Wildfires,2017-08-25,True,2017-10-07,"{'type': 'Point', 'coordinates': [-113.015, 48.089166666667]}",2017
1180,EONET_3197,"Conrow Fire, MONTANA",Wildfires,2017-08-24,True,2017-09-19,"{'type': 'Point', 'coordinates': [-111.98888888889, 45.933611111111]}",2017
1181,EONET_3182,"I-5 Fire, California",Wildfires,2017-08-24,True,2017-08-26,"{'type': 'Point', 'coordinates': [-120.05404, 36.05187]}",2017
1182,EONET_3177,Tropical Storm Pakhar,Severe Storms,2017-08-24,True,2017-09-01,"{'type': 'Point', 'coordinates': [126.1, 15.6]}",2017
1183,EONET_3179,"Wildfire MB-NE298, Manitoba, Canada",Wildfires,2017-08-24,True,2017-09-20,"{'type': 'Point', 'coordinates': [-94.7758, 55.3317]}",2017
1184,EONET_3181,"Philpott Road - Hwy 33 Fire, British Columbia, Canada",Wildfires,2017-08-24,True,2017-09-09,"{'type': 'Point', 'coordinates': [-119.195015, 49.8637848]}",2017
1185,EONET_3207,"Bearskin Fire, IDAHO",Wildfires,2017-08-23,True,2017-10-12,"{'type': 'Point', 'coordinates': [-115.52722222222, 44.388333333333]}",2017
1186,EONET_3203,"Stag Fire, NEVADA",Wildfires,2017-08-23,True,2017-09-01,"{'type': 'Point', 'coordinates': [-115.505, 41.419722222222]}",2017
1187,EONET_3174,"Maurer Mountain Fire, MONTANA",Wildfires,2017-08-23,True,2017-08-30,"{'type': 'Point', 'coordinates': [-112.76388888889, 44.964166666667]}",2017
1188,EONET_3288,"Kouango, Ouaka, Central African Republic Flooding",Floods,2017-08-23,True,2017-09-16,"{'type': 'Point', 'coordinates': [19.97314453125, 4.9924497884904175]}",2017
1189,EONET_3167,"Wildfire - NW of Centralia, Washington - United States",Wildfires,2017-08-22,True,2017-09-02,"{'type': 'Point', 'coordinates': [-123.01700007, 46.821128321]}",2017
1190,EONET_3178,"Lyons Fire, NEVADA",Wildfires,2017-08-22,True,2017-08-29,"{'type': 'Point', 'coordinates': [-119.45638888889, 39.105277777778]}",2017
1191,EONET_3259,"Linklater Creek Fire, British Columbia, Canada",Wildfires,2017-08-22,True,2017-10-02,"{'type': 'Point', 'coordinates': [-115.3666687, 49]}",2017
1192,EONET_3162,Typhoon Hato,Severe Storms,2017-08-20,True,2017-08-28,"{'type': 'Point', 'coordinates': [126.7, 19.8]}",2017
1193,EONET_3180,"Daba, Borjomi, Georgia Wildfire",Wildfires,2017-08-20,True,2017-08-25,"{'type': 'Point', 'coordinates': [43.4453, 41.8228]}",2017
1194,EONET_3243,"Big Red Fire, COLORADO",Wildfires,2017-08-19,True,2017-11-09,"{'type': 'Point', 'coordinates': [-106.88388888889, 40.925277777778]}",2017
1195,EONET_3156,Hurricane Kenneth,Severe Storms,2017-08-18,True,2017-08-28,"{'type': 'Point', 'coordinates': [-116.5, 14.8]}",2017
1196,EONET_3357,"San Cristobal Volcano, Nicaragua",Volcanoes,2017-08-18,True,2017-11-08,"{'type': 'Point', 'coordinates': [-87.004, 12.702]}",2017
1197,EONET_3161,"Wildfire MB-NW071, Manitoba, Canada",Wildfires,2017-08-18,True,2017-09-28,"{'type': 'Point', 'coordinates': [-100.0411, 55.1344]}",2017
1198,EONET_3141,Hurricane Harvey,Severe Storms,2017-08-17,True,2017-09-06,"{'type': 'Point', 'coordinates': [-55.8, 13.0]}",2017
1199,EONET_3189,"Wildfire MB-EA066, Manitoba, Canada",Wildfires,2017-08-17,True,2017-09-23,"{'type': 'Point', 'coordinates': [-95.7822, 52.8256]}",2017
1200,EONET_3222,"Wildfire MB-NE288, Manitoba, Canada",Wildfires,2017-08-17,True,2017-09-27,"{'type': 'Point', 'coordinates': [-95.2836, 53.9728]}",2017
1201,EONET_3194,"Wildfire MB-NE278, Manitoba, Canada",Wildfires,2017-08-16,True,2017-10-03,"{'type': 'Point', 'coordinates': [-99.6522, 57.9267]}",2017
1202,EONET_3220,"Scalp Fire, MONTANA",Wildfires,2017-08-15,True,2017-10-07,"{'type': 'Point', 'coordinates': [-113.07138888889, 47.956666666667]}",2017
1203,EONET_3144,"Milli Fire, OREGON",Wildfires,2017-08-15,True,2017-10-01,"{'type': 'Point', 'coordinates': [-121.74305555556, 44.256666666667]}",2017
1204,EONET_3132,"Eclipse Complex Fire, CALIFORNIA",Wildfires,2017-08-15,True,2017-10-09,"{'type': 'Point', 'coordinates': [-123.47472222222, 41.786388888889]}",2017
1205,EONET_3166,"Wildfire MB-NE269, Manitoba, Canada",Wildfires,2017-08-15,True,2017-10-03,"{'type': 'Point', 'coordinates': [-95.0114, 54.0711]}",2017
1206,EONET_3146,"Miller Complex Fire, OREGON",Wildfires,2017-08-14,True,2017-09-22,"{'type': 'Point', 'coordinates': [-123.21777777778, 42.039166666667]}",2017
1207,EONET_3139,"Wildfire MB-NE256, Manitoba, Canada",Wildfires,2017-08-14,True,2017-10-01,"{'type': 'Point', 'coordinates': [-100.3008, 56.9594]}",2017
1208,EONET_3172,"Wildfire MB-NE264, Manitoba, Canada",Wildfires,2017-08-14,True,2017-09-04,"{'type': 'Point', 'coordinates': [-97.0006, 53.7853]}",2017
